conflict_id,incompatibility,year,intensity_level,cumulative_intensity,type_of_conflict,gwno_a,gwno_loc,region,sugar_price,crude_oil_price,wheat_price,gold_price,inflation rate,location_encode
283,2,2007,1,1,3,490,490,4,0.1159760956175298,74.89083333333333,5.93456746031746,704.6750000000001,20.6603742602503,0.01557632398753894
283,2,2008,1,1,3,490,490,4,0.1383134387351778,98.69416666666666,6.29905138339921,880.2083333333334,24.6234124946115,0.01557632398753894
283,2,2011,1,1,3,490,490,4,0.2880694444444445,96.78916666666667,7.05699007936508,1567.9583333333333,3.04518926697457,0.01557632398753894
283,2,2012,1,1,4,490,490,4,0.2154738095238095,94.02916666666664,7.504587698412698,1679.8333333333333,4.73411442946352,0.01557632398753894
283,2,2013,2,1,4,490,490,4,0.1747674603174603,97.57333333333334,6.995672619047619,1399.5625,5.96749452518527,0.01557632398753894
283,2,2014,1,1,4,490,490,4,0.163501976284585,91.56,5.776297244094488,1256.25,3.07171655246943,0.01557632398753894
283,2,2016,1,1,3,490,490,4,0.1825869047619047,44.21833333333333,4.427321428571428,1249.975,4.40590544590474,0.01557632398753894
283,2,2017,2,1,4,490,490,4,0.158259126984127,51.85583333333333,4.438858565737052,1269.3375,35.2227679864498,0.01557632398753894
283,2,2018,1,1,4,490,490,4,0.1225353174603174,64.57583333333334,4.975676587301587,1265.6,29.8390075940821,0.01557632398753894
283,2,2019,1,1,4,490,490,4,0.123518359375,57.310833333333335,4.9413849206349205,1405.325,1.39696273165086,0.01557632398753894
283,2,2020,1,1,4,490,490,4,0.128815503875969,38.57833333333333,5.498045454545455,1784.6575,11.1110446609183,0.01557632398753894
283,2,2021,1,1,4,490,490,4,0.1787791505791506,68.23166666666667,7.040186274509804,1792.7316666666666,27.7920485075006,0.01557632398753894
284,2,1964,1,0,4,481,481,4,0.0570523999999999,2.9450000000000003,1.6820150197628458,35.31,33.5405931722289,0.0003894080996884735
285,1,1964,1,0,1,235,541,4,0.0570523999999999,2.9450000000000003,1.6820150197628458,35.31,8.01016752456401,0.013629283489096573
285,1,1965,1,0,1,235,541,4,0.0226620967741935,2.92,1.5208738095238097,35.31,8.01016752456401,0.013629283489096573
285,1,1966,1,1,1,235,541,4,0.0193428,2.936666666666667,1.7428992063492064,35.31,8.01016752456401,0.013629283489096573
285,1,1967,1,1,1,235,541,4,0.0217744939271255,3.026666666666667,1.5997824701195218,35.31,8.01016752456401,0.013629283489096573
285,1,1968,1,1,1,235,541,4,0.0220759036144578,3.07,1.3450681274900398,40.2025,8.01016752456401,0.013629283489096573
285,1,1969,1,1,1,235,541,4,0.034709387755102,3.295,1.3286384,40.83916666666666,8.01016752456401,0.013629283489096573
285,1,1970,1,1,1,235,541,4,0.0378241935483871,3.3508333333333336,1.534094422310757,35.98583333333333,8.01016752456401,0.013629283489096573
285,1,1971,1,1,1,235,541,4,0.0468153225806451,3.56,1.575689682539683,40.96666666666666,8.01016752456401,0.013629283489096573
285,1,1972,2,1,1,235,541,4,0.0755453441295546,3.56,1.80393187250996,59.09666666666666,8.01016752456401,0.013629283489096573
285,1,1973,2,1,1,235,541,4,0.0949036437246963,3.8725,3.4882828,99.95416666666668,8.01016752456401,0.013629283489096573
285,1,1974,1,1,1,235,541,4,0.2907850202429149,10.3725,4.713519920318725,161.67916666666667,8.01016752456401,0.013629283489096573
286,1,1964,1,0,1,200,680,2,0.0570523999999999,2.9450000000000003,1.6820150197628458,35.31,8.01016752456401,0.0027258566978193145
